duration,date,subjectcode,Abacus,Abanet,Abanga,Abaser,Abassi,Abater,Abatis,Abator,Abbacy,Abbess,Abdest,Abider,Abject,Ablaut,Abraum,Abseil,Acacia,Acacin,Acajou,Acanth,Acarus,Acater,Acates,Accent,Access,Accost,Accrue,Accuse,Acetal,Acetin,Achate,Achean,Achene,Acidly,Acinus,Acnode,Acrasy,Acrisy,Acrita,Acrity,Across,Action,Acture,Acuity,Acumen,Adarce,Adatis,Adders,Addice,Addict,Adesmy,Adipsy,Admins,Adnoun,Adobes,Adonai,Adonic,Adonis,Adorer,Advent,Adverb,Advice,Adviso,Adward,Adytum,Aedile,Aeneid,b,c,d,comments,condition
314,4/28/20 12:13,R_10veXmgQPgmnAyI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,20,0,1,0,3,,,,,,,,no,7
168,4/28/20 12:18,R_qwOa5MTL5wmx31f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Everything was clear.,3
179,4/28/20 12:18,R_u4UtGND18xlGEPn,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,10
183,4/28/20 12:19,R_UQQylD18bVJAF69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,no,5
203,4/28/20 12:19,R_5msogBFhLx7TVMl,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2
161,4/28/20 12:20,R_2BqWYPPWoH28pns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,20,0,1,0,3,no,8
339,4/28/20 12:21,R_3Mn9XeY5jTPmAFr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,20,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,3
356,4/28/20 12:32,R_2rq0io0viYnHlE6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,36,2,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing ,4
397,4/28/20 12:32,R_2Yh3WXtKJVESBFo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,4
189,4/28/20 12:33,R_eUKFWlA9iInTtQJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,20,10,1,0,3,,,,,,,,,,,,,,,,,,,,,,Why are you asking about communism?,5
180,4/28/20 12:36,R_w0pLYBZbG7UUA01,,,,,,,,,,,,,,,0,20,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No.,9
308,4/28/20 12:37,R_3JLdMuLkSRZqWAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,0,0,2,No,8
196,4/28/20 12:39,R_OeQ1ZeyDVZMmK5j,,,,,,,,,,,,,,,,,,,,,,20,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nothing to report,10
390,4/28/20 12:43,R_1hWOozZlUtPnvhj,,,,,,,,0,0,21,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"It says that there are 20 people who are regularly clamming but them John speaks to ""all 20 people"" so are there actually 21 regular clammers or is John a new guy?  That was a bit confusing.",2
312,4/28/20 12:45,R_0UJsKguiXUepoC5,0,20,20,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, you never tell us how many people are going to the new tube and then you force us to give you a number of people who are going to use the new tube, but that is unknown and you didn't let me type that there.",1
217,4/28/20 12:47,R_pSqVjztdLP444dX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,20,0,0,0,3,,,,,,,,no,7
363,4/28/20 12:49,R_3Eb6BjWfs1UPbKz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,20,10,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
206,4/28/20 12:51,R_DpIItDgc7hlGOBj,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,10
377,4/28/20 12:52,R_2diIZIBQclC3BMp,,,,,,,,20,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2
219,4/28/20 12:54,R_3JDDcxvP5nmv8En,0,20,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,1
279,4/28/20 12:54,R_sjvXhHyAFbdIT5f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,20,20,1,0,3,,,,,,,,No,7
351,4/28/20 12:54,R_3JaWIcGRgOmB6NI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,"Hunting season for pheasants, and most game birds, is in the fall, not summer",5
232,4/28/20 12:55,R_cBhBLvf361xUunT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,7,20,3,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n/a,3
225,4/28/20 12:57,R_XOq1gd6AgpibAOt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,No,8
2418,4/28/20 12:58,R_1Qix0L0ptLihwyb,,,,,,,,,,,,,,,0,19,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,9
173,4/28/20 12:59,R_vNN2CYLP8B6Vjfb,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no.,10
469,4/28/20 12:59,R_3oKNAvsXp1EmRc3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,20,0,0,0,3,,,,,,,,,,,,,,,I wasn't sure if I should have included the gun salesman and John in the how many people know John has the gun.,6
297,4/28/20 13:01,R_1JUzRfvcLMlZ2sd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"It would be good to state that only a numeric value is required. Otherwise, no confusion.",3
303,4/28/20 13:02,R_31iIVjGhxyTcYIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,"no, straight-forward and simple to me.",8
126,4/28/20 13:02,R_vc0K8bBP2IJ2nsd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,no,5
227,4/28/20 13:08,R_31px3B4tG9QjrKU,0,20,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,1
269,4/28/20 13:08,R_3fVsmWIrwNdVvrI,,,,,,,,,,,,,,,0,20,20,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nothing comes to mind, no.",9
260,4/28/20 13:09,R_089Pk6ODRMuwYEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,20,3,0,0,3,,,,,,,,,,,,,,,no,6
655,4/28/20 13:17,R_3oAY0eUAHYoVuMD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,20,0,0,0,2,,,,,,,,"Yes, how many people forage for mushrooms. Does the 20 foragers include John or not include John. The story stated 20 people forage, which suggest that John is included in that count, but later on it said that John managed to speak to all 20 foragers, suggesting that John was not included in that count of 20.",7
304,4/28/20 13:17,R_sdTA7dkwBgFu2at,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,3
422,4/28/20 13:17,R_1rCET18DThZ8jPa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,yes,5
515,4/28/20 13:22,R_10CT1nIhq2ZYoF7,,,,,,,,,,,,,,,0,19,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,9
359,4/28/20 13:25,R_25A9fcbJZJOfX3Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,4
216,4/28/20 13:25,R_24Nsr2W5DooFiuX,,,,,,,,0,0,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2
218,4/28/20 13:28,R_3kt1NWbwJWfpeRX,0,20,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,If the new tube is actually healthy or unhealthy for the clam population,1
338,4/28/20 13:28,R_2ebzmP3YwFIsd4p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,20,0,0,0,3,,,,,,,,"yes, it said that 20 people forage for mushrooms, including John.  then it said that John talked to all 20 people.  did he talk to himself?",7
315,4/28/20 13:29,R_1opq8oMLP80ATBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,0,0,3,,,,,,,,,,,,,,,No,6
220,4/28/20 13:31,R_0H73nF7iWsKjIqJ,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,10
336,4/28/20 13:36,R_1rjNJkk0zNS7xpf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,20,0,0,0,2,no,8
248,4/28/20 13:37,R_Q6O5HJsiPupoBt7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,20,0,0,0,3,,,,,,,,,,,,,,,nothing,6
232,4/28/20 13:40,R_XGGmHCzqtAl8sdb,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,10
308,4/28/20 13:44,R_2QVwXUS5k2xzJdt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,0,0,2,no,8
239,4/28/20 13:46,R_2BbutvKMGCd1DI8,,,,,,,,,,,,,,,0,19,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
157,4/28/20 13:51,R_3ET3Jyd9qLs0hiq,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2
179,4/28/20 13:53,R_p0Ks4OA2Ot2x7GN,,,,,,,,,,,,,,,0,20,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,9
298,4/28/20 13:56,R_1i3WTpjQVH9Kf6Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,7,20,20,0,0,3,,,,,,,,,,,,,,,,,,,,,,"no, thanks",5
425,4/28/20 13:57,R_3kLDFTQxeqiiHwV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,1,0,2,,,,,,,,no,7
117,4/28/20 13:58,R_8B3t7f9jyJF1hy9,0,19,20,5,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No.,1
156,4/28/20 14:02,R_Q9VYhr5bfQtIKv7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,3
267,4/28/20 14:08,R_SQ26hJXImL2sxgJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,20,0,0,0,3,no,8
239,4/28/20 14:11,R_1Nfy5qoQE7B5BIm,,,,,,,,0,0,20,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The first question.,2
190,4/28/20 14:13,R_268VCy8GjGJBjvM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,4
225,4/28/20 14:14,R_1l9PWCvDijZ7Fzz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,0,0,3,,,,,,,,,,,,,,,No,6
414,4/28/20 14:15,R_2VPFsnYlYFcY5Gi,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,10
424,4/28/20 14:20,R_3J2ACVeTnS8eDKF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,0,0,3,,,,,,,,The one question about who will know if John uses the new knife has to be inferred and is not directly stated in the story. I inferred he was asking people their opinions but didn't tell them yes I'm gonna use the new knife. ,7
137,4/28/20 14:21,R_1JJgWO8cmxmYpGq,,,,,,,,0,0,21,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2
197,4/28/20 14:24,R_AiysEre7aUk7S2l,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,10
208,4/28/20 14:25,R_1hLQc1yyEg1ddcw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,3,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,3
201,4/28/20 14:26,R_2SrziKeCkaof1nj,,,,,,,,,,,,,,,0,20,20,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,9
271,4/28/20 14:27,R_3iDnLwGc3Bo5m5w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,no,5
252,4/28/20 14:28,R_vcr2IoUlBpgIFY5,0,19,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"It said John talked to all 20 people, but he would count as one of the 20, so he should have only talked to 19 other people",1
215,4/28/20 14:30,R_3nu9NLplthMDkRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The fact that you wanted numbers not sentences for the first part. Also should clarify with If ONLY John uses the traps will it effect the rabbits.. not just if john ,4
4101,4/28/20 14:36,R_2dRrDGaMeHiZ05k,0,20,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,1
442,4/28/20 14:41,R_2R3Ql00OMVJ9EaT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,0,0,2,,,,,,,,,,,,,,,No.,6
153,4/28/20 14:43,R_25LAf95mdrrKxMJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no it was fine,3
1105,4/28/20 14:51,R_333iuGEWNNzkgIY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,20,20,1,1,2,,,,,,,,,,,,,,,,,,,,,,NA,5
185,4/28/20 14:52,R_3O3pzov8lbCOvXZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,0,0,3,No,8
118,4/28/20 14:54,R_3CWz167rZQj2u9N,,,,,,,,,,,,,,,0,19,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,9
244,4/28/20 14:56,R_1eCC9KDJtLDOJzw,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2
295,4/28/20 14:57,R_Dddcouncs5YBVzr,0,19,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,1
259,4/28/20 15:00,R_1JCnjJaVU678iqe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,very clear,7
368,4/28/20 15:10,R_3QDYNUEBhiTR8g0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,4
970,4/28/20 15:23,R_3GdEdsPLBXpUhk4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,20,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,3
347,4/28/20 15:24,R_3KMY0Z4YZNsUsjK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,20,0,0,0,3,,,,,,,,no,7
206,4/28/20 15:25,R_3fBmtFQZPTY6YYO,,,,,,,,,,,,,,,,,,,,,,20,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The question about if there is a rule forbidding the use of the new hooks was confusing because it didn't mention the lake area having rules. It only specified how many people could use the new hook without hurting the fish population.,10
215,4/28/20 15:28,R_3efXDscwwdE3RfP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,No,8
211,4/28/20 15:33,R_3Ed8Eyn9khHBMt5,0,20,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It wasn't clear to me if the 20 people really would not use the new tubing or if they just said they wouldn't. I couldn't tell if this was a trick question or not.,1
521,4/28/20 15:37,R_3iW6l0kcrXeux88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,No,6
223,4/28/20 15:40,R_2rPyl59DISPV1Qw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,7,20,3,0,0,2,,,,,,,,,,,,,,,,,,,,,,How many people are currently hunting with the new gun,5
223,4/28/20 15:42,R_2VvB86iC9jxuGgz,,,,,,,,,,,,,,,0,19,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,9
192,4/28/20 15:43,R_2fespWJrzc10HFf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,no,5
205,4/28/20 15:45,R_3KH4cHgawLVzKEu,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,10
158,4/28/20 15:45,R_2rvA5dTH1RpDJJt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,20,0,1,0,2,,,,,,,,,,,,,,,no,6
235,4/28/20 15:46,R_3NJ1fRGWckfS604,,,,,,,,19,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2
196,4/28/20 15:49,R_3x668zTImHK8z8R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,20,20,1,0,3,,,,,,,,No,7
287,4/28/20 15:49,R_39vkadoWY9D37FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,4
205,4/28/20 15:51,R_2CNhNvETLzviY86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,3
195,4/28/20 15:51,R_1oh70xAYvqXt0rY,0,20,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not really,1
192,4/28/20 15:51,R_2rBfK8rbWCZT8ch,,,,,,,,,,,,,,,0,19,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,9
103,4/28/20 15:54,R_z23HUbl6LmeDemZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,0,0,2,,,,,,,,,,,,,,,no,6
546,4/28/20 15:55,R_1GJ3P7NJQxBjSOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,no,8
171,4/28/20 16:00,R_1q4gimfBxxXT7J8,0,19,20,3,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,1
358,4/28/20 16:01,R_3ezwpBJSobztihP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,Yes.  A couple of the questions requiring a number answer when there was actually no clear answer given in the story.,5
176,4/28/20 16:04,R_1rf98SJ5K3k2g2D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,20,0,0,0,3,,,,,,,,No very clear,7
197,4/28/20 16:06,R_3nfuAvQXEiX660J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,0,0,3,No,8
168,4/28/20 16:07,R_3elBxNBQkoC975f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,4
307,4/28/20 16:07,R_2zjXkbdebfLFodx,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no the survey was clear,10
286,4/28/20 16:10,R_1BW0iq9oCNF5qJ8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,3
107,4/28/20 16:11,R_3EsPREeR6mO00Zy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,3
452,4/28/20 16:11,R_UhTEe36JWwQtaox,,,,,,,,,,,,,,,0,0,20,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,9
256,4/28/20 16:11,R_3RfoD5wTMIwAZsf,,,,,,,,19,0,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No very clear and easy to follow,2
214,4/28/20 16:13,R_5jRscpz5tNOkmkx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,4
288,4/28/20 16:14,R_1dv3cpKogeDw9UC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,0,0,3,no,8
370,4/28/20 16:14,R_2Cdhp8N1FGgEj8e,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2
393,4/28/20 16:22,R_1RXQ2fZ3duCYx1L,0,20,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,There was never an explicit sentence saying how many people are going to use the tube.,1
162,4/28/20 16:31,R_1FhOPd9KmLDyFAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,20,0,1,0,2,,,,,,,,No,7
502,4/28/20 16:35,R_3KJeuwda3WM12uF,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,10
121,4/28/20 16:37,R_ONnheIEu6emtaJH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,No,5
274,4/28/20 16:42,R_11bj0Lrc79WuwYF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,20,0,0,0,3,,,,,,,,No,7
230,4/28/20 16:43,R_3iDUqBmT6nobQVv,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2
300,4/28/20 16:44,R_230Q1Fpn0mxO34J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,4
